asset_id,unit_id,period,in_scope,asset_criticality,qds_max,oldest_critical_age_days,kev_count
A00663,FIN,P1,1,5,44,93,0
A00664,FIN,P1,1,5,44,12,0
A00665,FIN,P1,1,5,29,5,0
A00666,FIN,P1,1,5,50,57,0
A00667,FIN,P1,1,5,76,9,0
A00668,FIN,P1,1,5,67,24,0
A00669,FIN,P1,1,5,54,5,0
A00670,FIN,P1,1,4,42,3,0
A00671,FIN,P1,1,5,66,28,0
A00672,FIN,P1,1,5,62,35,0
A00673,IT,P1,1,5,60,20,0
A00674,IT,P1,1,4,54,4,0
A00675,IT,P1,1,4,32,2,0
A00676,IT,P1,1,5,22,30,0
A00677,IT,P1,1,5,35,0,0
A00678,IT,P1,1,3,25,1,0
A00679,IT,P1,1,5,3,61,0
A00680,IT,P1,1,5,34,11,0
A00681,IT,P1,1,5,42,14,0
A00682,IT,P1,1,5,41,20,0
A00683,IT,P1,1,4,46,15,0
A00684,IT,P1,0,0,0,0,0
A00685,IT,P1,1,5,43,14,0
A00686,IT,P1,1,5,54,11,0
A00687,IT,P1,1,5,34,20,0
A00688,IT,P1,1,4,31,5,0
A00689,IT,P1,1,5,26,19,0
A00690,IT,P1,1,4,29,1,0
A00691,IT,P1,1,5,40,4,0
A00692,IT,P1,1,5,43,6,0
A00693,IT,P1,1,5,35,17,0
A00694,IT,P1,1,5,52,5,0
A00695,IT,P1,1,5,48,2,0
A00696,IT,P1,1,5,32,7,0
A00697,IT,P1,1,5,65,27,0
A00698,IT,P1,1,4,14,2,0
A00699,IT,P1,1,5,46,10,0
A00700,IT,P1,1,5,33,2,0
A00701,IT,P1,1,5,58,20,0
A00702,IT,P1,1,5,29,2,0
A00703,IT,P1,1,5,44,17,0
A00704,IT,P1,1,4,28,13,0
A00705,IT,P1,1,4,72,0,0
A00706,IT,P1,1,4,31,13,0
A00707,IT,P1,1,5,29,50,0
A00708,IT,P1,1,4,30,39,0
A00709,IT,P1,1,5,70,12,0
A00710,IT,P1,1,5,19,0,0
A00711,IT,P1,1,4,33,3,0
A00712,IT,P1,1,5,39,22,0
A00713,IT,P1,1,5,22,4,0
A00714,IT,P1,1,5,46,16,0
A00715,IT,P1,1,5,34,10,0
A00716,IT,P1,1,5,38,2,0
A00717,IT,P1,1,5,29,15,0
A00718,IT,P1,1,5,52,28,0
A00719,IT,P1,1,5,26,37,0
A00720,IT,P1,1,5,37,31,0
A00721,IT,P1,1,5,22,18,0
A00722,IT,P1,1,5,65,43,0
A00723,IT,P1,1,5,60,29,0
A00724,IT,P1,1,4,19,6,0
A00725,IT,P1,1,4,64,17,0
A00726,IT,P1,1,5,52,5,0
A00727,IT,P1,1,5,28,23,0
A00728,IT,P1,1,4,19,12,0
A00729,IT,P1,1,5,47,27,0
A00730,IT,P1,1,4,58,8,0
A00731,IT,P1,1,5,19,7,0
A00732,IT,P1,1,5,54,0,0
A00733,IT,P1,1,5,33,3,0
A00734,IT,P1,1,5,32,1,0
A00735,IT,P1,1,5,42,10,0
A00736,IT,P1,1,5,8,38,0
A00737,IT,P1,1,5,52,10,0
A00738,IT,P1,1,5,50,8,0
A00739,IT,P1,1,5,50,6,0
A00740,IT,P1,1,5,55,18,0
A00741,IT,P1,1,5,38,19,0
A00742,IT,P1,1,5,39,38,0
A00743,IT,P1,1,5,51,21,0
A00744,IT,P1,1,5,40,0,0
A00745,IT,P1,1,5,62,4,0
A00746,IT,P1,1,5,3,10,0
A00747,IT,P1,1,5,55,12,0
A00748,IT,P1,1,5,46,17,0
A00749,IT,P1,1,4,34,1,0
A00750,IT,P1,1,5,54,4,0
A00751,IT,P1,1,4,33,8,0
A00752,IT,P1,1,5,30,9,0
A00753,IT,P1,1,5,28,29,0
A00754,IT,P1,1,4,35,23,0
A00755,IT,P1,1,4,32,3,0
A00756,IT,P1,1,5,25,13,0
A00757,IT,P1,1,5,67,63,0
A00758,IT,P1,1,5,35,49,0
A00759,IT,P1,1,5,27,13,0
A00760,IT,P1,1,5,43,6,0
A00761,IT,P1,1,5,67,23,0
A00762,IT,P1,1,4,10,31,0
A00763,IT,P1,1,5,71,50,0
A00764,IT,P1,1,5,41,5,0
A00765,IT,P1,1,4,79,2,0
A00766,IT,P1,1,5,28,4,0
A00767,IT,P1,1,5,20,10,0
A00768,IT,P1,1,5,68,3,0
A00769,IT,P1,1,5,27,6,0
A00770,IT,P1,1,5,17,19,0
A00771,IT,P1,1,5,50,8,0
A00772,IT,P1,1,4,46,22,0
A00773,IT,P1,1,4,45,1,0
A00774,IT,P1,1,5,21,39,0
A00775,IT,P1,1,5,3,6,0
A00776,IT,P1,1,5,25,8,0
A00777,IT,P1,1,5,61,60,0
A00778,IT,P1,1,5,53,4,0
A00779,IT,P1,1,5,30,7,0
A00780,IT,P1,1,4,39,4,0
A00781,IT,P1,1,4,53,11,0
A00782,IT,P1,1,5,2,18,0
A00783,IT,P1,1,4,46,2,0
A00784,IT,P1,1,5,35,17,0
A00785,IT,P1,1,4,34,10,0
A00786,IT,P1,1,3,74,7,0
A00787,IT,P1,1,4,45,5,0
A00788,IT,P1,1,5,55,9,0
A00789,IT,P1,1,5,29,4,0
A00790,IT,P1,1,5,41,51,0
A00791,IT,P1,1,5,53,9,0
A00792,IT,P1,1,4,63,75,0
A00793,IT,P1,1,5,46,4,0
A00794,IT,P1,1,5,40,26,0
A00795,IT,P1,1,3,16,3,0
A00796,IT,P1,1,5,52,12,0
A00797,IT,P1,1,5,69,12,0
A00798,IT,P1,1,5,43,29,0
A00799,IT,P1,1,4,30,0,0
A00800,IT,P1,1,5,38,23,0
A00801,IT,P1,1,4,49,5,0
A00802,IT,P1,1,4,50,12,0
A00803,IT,P1,1,5,18,20,0
A00804,IT,P1,1,5,35,15,0
A00805,IT,P1,1,5,9,6,0
A00806,IT,P1,1,5,20,40,0
A00807,IT,P1,1,5,37,4,0
A00808,IT,P1,1,4,37,21,0
A00809,IT,P1,1,5,18,4,0
A00810,IT,P1,1,5,55,30,0
A00811,IT,P1,1,5,33,0,0
A00812,IT,P1,1,5,44,10,0
A00813,IT,P1,1,5,33,37,0
A00814,IT,P1,1,5,33,21,0
A00815,IT,P1,1,5,44,33,0
A00816,IT,P1,1,5,40,0,0
A00817,IT,P1,1,5,19,22,0
A00818,IT,P1,1,5,51,2,0
A00819,IT,P1,1,5,39,30,0
A00820,IT,P1,1,5,28,8,0
A00821,IT,P1,1,5,38,2,0
A00822,IT,P1,1,5,41,20,0
A00823,IT,P1,1,5,47,7,0
A00824,IT,P1,1,5,58,18,0
A00825,IT,P1,1,5,34,8,0
A00826,IT,P1,1,3,42,31,0
A00827,IT,P1,1,5,27,4,0
A00828,IT,P1,1,5,11,4,0
A00829,IT,P1,1,5,45,22,0
A00830,IT,P1,1,5,47,5,0
A00831,IT,P1,1,5,31,33,0
A00832,IT,P1,1,4,23,7,0
A00833,RND,P1,1,4,59,58,0
A00834,RND,P1,0,0,0,0,0
A00835,RND,P1,1,5,62,25,0
A00836,RND,P1,0,0,0,0,0
A00837,RND,P1,1,4,32,144,0
A00838,RND,P1,0,0,0,0,0
A00839,RND,P1,0,0,0,0,0
A00840,RND,P1,1,4,72,19,0
A00841,RND,P1,1,4,63,75,0
A00842,RND,P1,0,0,0,0,0
A00843,RND,P1,1,4,57,7,0
A00844,RND,P1,1,2,68,2,0
A00845,RND,P1,1,4,90,78,0
A00846,RND,P1,1,3,35,11,0
A00847,RND,P1,0,0,0,0,0
A00848,RND,P1,1,4,95,68,0
A00849,RND,P1,1,3,57,167,0
A00850,RND,P1,1,4,41,43,0
A00851,RND,P1,1,4,51,17,0
A00852,RND,P1,1,4,76,6,0
A00853,RND,P1,1,4,48,15,0
A00854,RND,P1,0,0,0,0,0
A00855,RND,P1,1,4,68,63,0
A00856,RND,P1,1,5,55,15,0
A00857,RND,P1,1,5,76,63,0
A00858,RND,P1,1,2,74,22,0
A00859,RND,P1,1,5,53,6,0
A00860,RND,P1,1,4,69,4,0
A00861,RND,P1,1,4,51,30,0
A00862,RND,P1,1,4,45,9,0
A00863,RND,P1,0,0,0,0,0
A00864,RND,P1,1,5,49,17,0
A00865,RND,P1,0,0,0,0,0
A00866,RND,P1,1,5,47,28,0
A00867,RND,P1,1,2,62,43,0
A00868,RND,P1,1,4,96,37,0
A00869,RND,P1,1,4,85,120,1
A00870,RND,P1,1,3,50,171,0
A00871,RND,P1,0,0,0,0,0
A00872,RND,P1,0,0,0,0,0
A00873,RND,P1,0,0,0,0,0
A00874,RND,P1,0,0,0,0,0
A00875,RND,P1,1,5,71,40,0
A00876,RND,P1,1,4,55,161,0
A00877,RND,P1,1,5,61,21,0
A00878,RND,P1,1,4,87,17,0
A00879,RND,P1,0,0,0,0,0
A00880,RND,P1,1,4,63,7,0
A00881,RND,P1,0,0,0,0,0
A00882,RND,P1,0,0,0,0,0
A00883,RND,P1,0,0,0,0,0
A00884,RND,P1,1,4,84,134,2
A00885,RND,P1,0,0,0,0,0
A00886,RND,P1,1,5,57,132,0
A00887,RND,P1,1,5,71,2,0
A00888,RND,P1,1,5,68,91,0
A00889,RND,P1,1,4,86,76,0
A00890,RND,P1,1,3,74,208,0
A00891,RND,P1,1,4,45,4,0
A00892,RND,P1,1,5,97,128,0
A00893,RND,P1,1,3,56,141,0
A00894,RND,P1,1,4,12,64,0
A00895,RND,P1,1,3,58,24,0
A00896,RND,P1,1,2,53,86,0
A00897,RND,P1,1,4,45,42,0
A00898,RND,P1,0,0,0,0,0
A00899,RND,P1,1,5,69,6,0
A00900,RND,P1,1,3,42,186,0
A00901,RND,P1,1,3,80,7,0
A00902,RND,P1,0,0,0,0,0
A00903,RND,P1,1,5,62,209,0
A00904,RND,P1,1,5,62,96,0
A00905,RND,P1,0,0,0,0,0
A00906,RND,P1,1,3,51,88,0
A00907,RND,P1,1,4,51,83,0
A00908,RND,P1,1,4,39,30,0
A00909,RND,P1,0,0,0,0,0
A00910,RND,P1,1,5,47,1,0
A00911,RND,P1,1,4,61,56,0
A00912,RND,P1,0,0,0,0,0
A00913,RND,P1,1,3,43,70,0
A00914,RND,P1,1,4,78,113,0
A00915,RND,P1,1,5,70,118,0
A00916,RND,P1,1,5,71,27,0
A00917,RND,P1,1,4,52,58,0
A00918,RND,P1,1,5,49,1,0
A00919,RND,P1,1,4,65,5,0
A00920,RND,P1,1,4,69,138,0
A00921,RND,P1,1,5,70,32,0
A00922,RND,P1,1,4,50,68,0
A00923,RND,P1,1,3,58,4,0
A00924,RND,P1,0,0,0,0,0
A00925,RND,P1,1,2,55,23,0
A00926,RND,P1,1,2,31,121,0
A00927,RND,P1,1,4,79,32,0
A00928,RND,P1,1,4,81,44,0
A00929,RND,P1,0,0,0,0,0
A00930,RND,P1,1,4,56,5,0
A00931,RND,P1,1,4,86,178,0
A00932,RND,P1,0,0,0,0,0
A00933,RND,P1,1,4,57,58,0
A00934,RND,P1,1,4,81,46,1
A00935,RND,P1,1,3,89,52,0
A00936,RND,P1,1,4,53,2,0
A00937,RND,P1,1,5,58,35,0
A00938,RND,P1,1,4,59,207,0
A00939,RND,P1,1,5,47,54,0
A00940,RND,P1,1,4,48,16,0
A00941,RND,P1,1,4,57,155,0
A00942,RND,P1,1,3,45,28,0
A00943,RND,P1,1,5,63,100,0
A00944,RND,P1,1,5,93,76,1
A00945,RND,P1,1,5,70,22,0
A00946,RND,P1,1,5,84,46,0
A00947,RND,P1,1,3,72,195,0
A00948,RND,P1,1,4,49,4,0
A00949,RND,P1,1,5,66,45,0
A00950,RND,P1,1,3,81,4,0
A00951,RND,P1,0,0,0,0,0
A00952,RND,P1,1,4,60,66,0
A00953,RND,P1,1,4,58,65,0
A00954,RND,P1,1,5,87,30,0
A00955,RND,P1,1,4,33,27,0
A00956,RND,P1,1,5,58,60,0
A00957,RND,P1,1,5,65,99,0
A00958,RND,P1,1,4,35,9,0
A00959,RND,P1,0,0,0,0,0
A00960,RND,P1,1,3,65,73,0
A00961,RND,P1,1,3,45,277,0
A00962,RND,P1,1,3,56,13,0
A00963,RND,P1,1,4,43,5,0
A00964,RND,P1,1,4,44,59,0
A00965,RND,P1,1,5,21,44,0
A00966,RND,P1,0,0,0,0,0
A00967,RND,P1,1,2,53,3,0
A00968,RND,P1,1,4,60,3,0
A00969,RND,P1,1,5,51,184,0
A00970,RND,P1,1,3,22,2,0
A00971,RND,P1,1,2,71,14,0
A00972,RND,P1,1,5,38,263,0
A00973,RND,P1,1,3,45,10,0
A00974,RND,P1,1,4,21,20,0
A00975,RND,P1,0,0,0,0,0
A00976,RND,P1,0,0,0,0,0
A00977,RND,P1,1,4,66,16,0
A00978,RND,P1,1,4,63,51,0
A00979,RND,P1,1,2,65,46,0
A00980,RND,P1,1,4,40,70,0
A00981,RND,P1,0,0,0,0,0
A00982,RND,P1,1,4,68,37,0
A00983,RND,P1,1,5,55,133,0
A00984,RND,P1,1,5,96,33,0
A00985,RND,P1,1,5,59,43,0
A00986,RND,P1,0,0,0,0,0
A00987,RND,P1,1,5,70,7,0
A00988,RND,P1,1,3,47,128,0
A00989,RND,P1,1,2,37,2,0
A00990,RND,P1,1,4,73,10,0
A00991,RND,P1,1,5,75,64,0
A00992,RND,P1,0,0,0,0,0
A00993,RND,P1,1,5,59,95,0
A00994,RND,P1,1,2,47,18,0
A00995,RND,P1,1,4,56,25,0
A00996,RND,P1,1,5,44,6,0
A00997,RND,P1,1,4,78,8,0
A00998,RND,P1,1,3,70,166,0
A00999,RND,P1,1,4,80,116,0
A01000,RND,P1,1,5,91,120,2
A01001,RND,P1,1,5,76,3,0
A01002,RND,P1,0,0,0,0,0
A01003,RND,P1,1,3,47,44,0
A01004,RND,P1,1,4,94,48,1
A01005,RND,P1,1,4,52,18,0
A01006,RND,P1,1,3,56,14,0
A01007,RND,P1,1,4,18,103,0
A01008,RND,P1,1,5,68,3,0
A01009,RND,P1,1,3,77,25,0
A01010,RND,P1,1,2,62,8,0
A01011,RND,P1,1,3,73,15,0
A01012,RND,P1,1,4,64,46,0
A01013,RND,P1,1,3,9,52,0
A01014,RND,P1,1,3,61,52,0
A01015,RND,P1,0,0,0,0,0
A01016,RND,P1,1,4,58,15,0
A01017,RND,P1,1,5,53,32,0
A01018,RND,P1,1,3,39,20,0
A01019,RND,P1,1,3,38,98,0
A01020,RND,P1,1,4,60,2,0
A01021,RND,P1,1,4,61,12,0
A01022,RND,P1,1,3,74,119,0
A01023,RND,P1,1,2,85,81,0
A01024,RND,P1,1,5,69,50,0
A01025,RND,P1,1,4,95,37,0
A01026,RND,P1,1,3,40,3,0
A01027,RND,P1,1,4,77,7,0
A01028,RND,P1,1,5,72,27,0
A01029,RND,P1,0,0,0,0,0
A01030,RND,P1,1,3,65,93,0
A01031,RND,P1,1,2,62,22,0
A01032,RND,P1,1,4,68,71,0
A01033,RND,P1,1,4,34,15,0
A01034,RND,P1,1,4,83,54,0
A01035,RND,P1,0,0,0,0,0
A01036,RND,P1,1,3,63,1,0
A01037,RND,P1,1,4,68,63,0
A01038,RND,P1,1,4,79,74,0
A01039,RND,P1,0,0,0,0,0
A01040,RND,P1,1,3,100,20,0
A01041,RND,P1,1,5,52,87,0
A01042,RND,P1,1,4,76,28,0
A01043,RND,P1,0,0,0,0,0
A01044,RND,P1,1,4,78,140,0
A01045,RND,P1,0,0,0,0,0
A01046,RND,P1,0,0,0,0,0
A01047,RND,P1,1,3,81,177,0
A01048,RND,P1,1,5,53,15,0
A01049,RND,P1,1,3,58,2,0
A01050,RND,P1,1,3,39,11,0
A01051,RND,P1,1,4,51,35,0
A01052,RND,P1,1,5,91,77,0
A01053,RND,P1,1,4,80,27,0
A01054,RND,P1,1,4,34,9,0
A01055,RND,P1,1,3,82,18,1
A01056,RND,P1,1,3,51,1,0
A01057,RND,P1,0,0,0,0,0
A01058,RND,P1,1,3,43,67,0
A01059,RND,P1,1,4,70,54,0
A01060,RND,P1,0,0,0,0,0
A01061,RND,P1,0,0,0,0,0
A01062,RND,P1,1,3,71,16,0
A01063,RND,P1,1,3,52,100,0
A01064,RND,P1,1,4,71,10,0
A01065,RND,P1,1,4,78,8,0
A01066,RND,P1,1,4,70,94,0
A01067,RND,P1,1,5,52,2,0
A01068,RND,P1,1,5,51,136,0
A01069,RND,P1,0,0,0,0,0
A01070,RND,P1,1,2,40,3,0
A01071,RND,P1,1,2,33,6,0
A01072,RND,P1,1,4,52,18,0
A01073,RND,P1,1,5,48,23,0
A01074,RND,P1,1,4,64,74,0
A01075,RND,P1,0,0,0,0,0
A01076,RND,P1,1,3,89,187,1
A01077,RND,P1,1,3,55,64,0
A01078,RND,P1,1,4,64,3,0
A01079,RND,P1,1,4,64,174,0
A01080,RND,P1,1,5,48,9,0
A01081,RND,P1,1,4,64,5,0
A01082,RND,P1,1,5,58,10,0
A01083,RND,P1,0,0,0,0,0
A01084,RND,P1,1,4,70,19,0
A01085,RND,P1,1,2,43,65,0
A01086,RND,P1,1,2,67,229,0
A01087,RND,P1,0,0,0,0,0
A01088,RND,P1,0,0,0,0,0
A01089,RND,P1,1,4,87,70,0
A01090,RND,P1,1,3,49,75,0
A01091,RND,P1,1,4,87,12,0
A01092,RND,P1,1,5,38,33,0
A01093,RND,P1,1,3,43,79,0
A01094,RND,P1,1,5,66,56,0
A01095,RND,P1,1,5,57,3,0
A01096,RND,P1,0,0,0,0,0
A01097,RND,P1,1,2,72,20,0
A01098,RND,P1,1,5,48,74,0
A01099,RND,P1,1,5,58,9,0
A01100,RND,P1,1,4,71,101,0
A01101,RND,P1,1,4,43,20,0
A01102,RND,P1,1,5,62,21,0
A01103,RND,P1,0,0,0,0,0
A01104,RND,P1,1,5,42,24,0
A01105,RND,P1,1,3,98,33,1
A01106,RND,P1,1,2,77,89,0
A01107,RND,P1,1,5,56,50,0
A01108,RND,P1,1,4,83,44,0
A01109,RND,P1,0,0,0,0,0
A01110,RND,P1,1,5,57,30,0
A01111,RND,P1,1,4,70,18,0
A01112,RND,P1,1,3,38,54,0
A01113,RND,P1,1,3,54,69,0
A01114,RND,P1,0,0,0,0,0
A01115,RND,P1,1,4,60,41,0
A01116,RND,P1,1,5,79,300,0
A01117,RND,P1,0,0,0,0,0
A01118,RND,P1,1,4,41,114,0
A01119,RND,P1,1,4,54,14,0
A01120,RND,P1,1,4,53,103,0
A01121,RND,P1,1,3,47,35,0
A01122,RND,P1,1,3,60,56,0
A01123,RND,P1,0,0,0,0,0
A01124,RND,P1,0,0,0,0,0
A01125,RND,P1,1,4,63,23,0
A01126,RND,P1,1,5,84,22,0
A01127,RND,P1,1,4,64,16,0
A01128,RND,P1,1,3,80,97,0
A01129,RND,P1,1,4,70,29,0
A01130,RND,P1,1,5,55,54,0
A01131,RND,P1,1,3,65,238,0
A01132,RND,P1,1,3,47,81,0
A01133,RND,P1,1,3,66,64,0
A01134,RND,P1,1,4,35,71,0
A01135,RND,P1,1,4,66,102,0
A01136,RND,P1,1,4,72,31,0
A01137,RND,P1,1,5,65,99,0
A01138,RND,P1,1,3,77,42,0
A01139,RND,P1,1,3,59,45,0
A01140,RND,P1,1,5,44,125,0
A01141,RND,P1,1,4,68,96,0
A01142,RND,P1,1,3,30,15,0
A01143,RND,P1,1,5,58,32,0
A01144,RND,P1,1,4,80,29,0
A01145,RND,P1,1,4,83,24,0
A01146,RND,P1,1,3,66,22,0
A01147,RND,P1,1,2,68,10,0
A01148,RND,P1,1,4,26,48,0
A01149,RND,P1,1,5,80,48,0
A01150,RND,P1,1,2,79,1,0
A01151,RND,P1,1,4,60,29,0
A01152,RND,P1,1,3,79,29,0
A01153,RND,P1,1,5,48,61,0
A01154,RND,P1,1,4,74,29,0
A01155,RND,P1,0,0,0,0,0
A01156,RND,P1,1,2,94,15,2
A01157,RND,P1,1,3,63,29,0
A01158,RND,P1,0,0,0,0,0
A01159,RND,P1,1,5,23,5,0
A01160,RND,P1,1,4,72,69,0
A01161,RND,P1,1,5,85,44,0
A01162,RND,P1,1,4,65,163,0
A01163,RND,P1,1,4,63,24,0
A01164,RND,P1,0,0,0,0,0
A01165,RND,P1,1,2,86,12,0
A01166,RND,P1,1,3,53,74,0
A01167,RND,P1,1,4,33,76,0
A01168,RND,P1,1,4,70,199,0
A01169,RND,P1,1,3,55,17,0
A01170,RND,P1,1,5,87,8,0
A01171,RND,P1,1,4,32,119,0
A01172,RND,P1,1,3,52,17,0
A01173,RND,P1,0,0,0,0,0
A01174,RND,P1,1,4,52,73,0
A01175,RND,P1,0,0,0,0,0
A01176,RND,P1,1,4,79,186,0
A01177,RND,P1,1,4,54,85,0
A01178,RND,P1,1,3,66,24,0
A01179,RND,P1,1,3,42,28,0
A01180,RND,P1,1,4,69,69,0
A01181,RND,P1,1,4,81,25,0
A01182,RND,P1,1,5,57,51,0
A01183,RND,P1,1,5,43,199,0
A01184,RND,P1,0,0,0,0,0
A01185,OPS_IT_A,P1,0,0,0,0,0
A01186,OPS_IT_A,P1,1,5,65,220,0
A01187,OPS_IT_A,P1,0,0,0,0,0
A01188,OPS_IT_A,P1,1,5,60,61,0
A01189,OPS_IT_A,P1,1,4,48,161,0
A01190,OPS_IT_A,P1,1,5,92,59,2
A01191,OPS_IT_A,P1,1,5,59,24,0
A01192,OPS_IT_A,P1,1,4,65,194,0
A01193,OPS_IT_A,P1,1,4,76,209,0
A01194,OPS_IT_A,P1,0,0,0,0,0
A01195,OPS_IT_A,P1,1,5,56,162,0
A01196,OPS_IT_A,P1,1,4,61,78,0
A01197,OPS_IT_A,P1,1,4,56,186,0
A01198,OPS_IT_A,P1,0,0,0,0,0
A01199,OPS_IT_A,P1,0,0,0,0,0
A01200,OPS_IT_A,P1,1,3,69,37,0
A01201,OPS_IT_A,P1,0,0,0,0,0
A01202,OPS_IT_A,P1,0,0,0,0,0
A01203,OPS_IT_A,P1,0,0,0,0,0
A01204,OPS_IT_A,P1,1,4,46,96,0
A01205,OPS_IT_A,P1,1,3,80,109,0
A01206,OPS_IT_A,P1,1,4,70,132,0
A01207,OPS_IT_A,P1,1,3,61,40,0
A01208,OPS_IT_A,P1,0,0,0,0,0
A01209,OPS_IT_A,P1,1,5,47,25,0
A01210,OPS_IT_A,P1,1,5,64,32,0
A01211,OPS_IT_A,P1,1,4,83,71,0
A01212,OPS_IT_A,P1,1,3,69,1,0
A01213,OPS_IT_A,P1,0,0,0,0,0
A01214,OPS_IT_A,P1,1,5,82,40,0
A01215,OPS_IT_A,P1,1,5,66,241,0
A01216,OPS_IT_A,P1,1,4,89,205,0
A01217,OPS_IT_A,P1,1,5,55,34,0
A01218,OPS_IT_A,P1,1,3,72,9,0
A01219,OPS_IT_A,P1,1,5,90,216,0
A01220,OPS_IT_A,P1,1,3,63,156,0
A01221,OPS_IT_A,P1,1,5,74,41,0
A01222,OPS_IT_A,P1,1,4,58,216,0
A01223,OPS_IT_A,P1,1,4,72,85,0
A01224,OPS_IT_A,P1,1,3,65,233,0
A01225,OPS_IT_A,P1,0,0,0,0,0
A01226,OPS_IT_A,P1,1,5,60,19,0
A01227,OPS_IT_A,P1,0,0,0,0,0
A01228,OPS_IT_A,P1,1,4,61,388,0
A01229,OPS_IT_A,P1,1,3,59,192,0
A01230,OPS_IT_A,P1,1,5,97,35,0
A01231,OPS_IT_A,P1,1,4,77,11,0
A01232,OPS_IT_A,P1,1,4,83,49,0
A01233,OPS_IT_A,P1,0,0,0,0,0
A01234,OPS_IT_A,P1,1,4,80,282,0
A01235,OPS_IT_A,P1,1,4,52,60,0
A01236,OPS_IT_A,P1,1,5,69,162,0
A01237,OPS_IT_A,P1,1,3,73,68,0
A01238,OPS_IT_A,P1,0,0,0,0,0
A01239,OPS_IT_A,P1,1,5,60,630,0
A01240,OPS_IT_A,P1,0,0,0,0,0
A01241,OPS_IT_A,P1,1,4,75,30,0
A01242,OPS_IT_A,P1,1,5,67,3,0
A01243,OPS_IT_A,P1,1,4,67,340,0
A01244,OPS_IT_A,P1,0,0,0,0,0
A01245,OPS_IT_A,P1,1,4,81,87,0
A01246,OPS_IT_A,P1,1,5,72,68,0
A01247,OPS_IT_A,P1,1,3,71,26,0
A01248,OPS_IT_A,P1,1,4,31,48,0
A01249,OPS_IT_A,P1,1,4,58,86,0
A01250,OPS_IT_A,P1,1,4,57,81,0
A01251,OPS_IT_A,P1,0,0,0,0,0
A01252,OPS_IT_A,P1,0,0,0,0,0
A01253,OPS_IT_A,P1,1,4,81,315,0
A01254,OPS_IT_A,P1,1,5,70,34,0
A01255,OPS_IT_A,P1,1,5,41,244,0
A01256,OPS_IT_A,P1,1,5,49,217,0
A01257,OPS_IT_A,P1,0,0,0,0,0
A01258,OPS_IT_A,P1,1,5,89,10,0
A01259,OPS_IT_A,P1,0,0,0,0,0
A01260,OPS_IT_A,P1,0,0,0,0,0
A01261,OPS_IT_A,P1,1,5,65,14,0
A01262,OPS_IT_A,P1,1,5,75,195,0
A01263,OPS_IT_A,P1,1,4,38,49,0
A01264,OPS_IT_A,P1,1,5,77,27,0
A01265,OPS_IT_A,P1,1,4,62,46,0
A01266,OPS_IT_A,P1,1,4,100,49,0
A01267,OPS_IT_A,P1,1,5,87,47,0
A01268,OPS_IT_A,P1,1,4,100,92,0
A01269,OPS_IT_A,P1,1,4,30,11,0
A01270,OPS_IT_A,P1,1,4,83,46,0
A01271,OPS_IT_A,P1,1,2,67,111,0
A01272,OPS_IT_A,P1,1,3,68,358,0
A01273,OPS_IT_A,P1,1,4,52,25,0
A01274,OPS_IT_A,P1,0,0,0,0,0
A01275,OPS_IT_A,P1,1,3,72,31,0
A01276,OPS_IT_A,P1,0,0,0,0,0
A01277,OPS_IT_A,P1,1,5,100,8,0
A01278,OPS_IT_A,P1,1,4,65,17,0
A01279,OPS_IT_A,P1,0,0,0,0,0
A01280,OPS_IT_A,P1,1,5,62,59,0
A01281,OPS_IT_A,P1,1,3,71,15,0
A01282,OPS_IT_A,P1,1,4,60,266,0
A01283,OPS_IT_A,P1,1,3,68,176,0
A01284,OPS_IT_A,P1,1,3,75,181,0
A01285,OPS_IT_A,P1,1,5,70,201,0
A01286,OPS_IT_A,P1,1,4,81,133,0
A01287,OPS_IT_A,P1,1,3,48,241,0
A01288,OPS_IT_A,P1,1,3,86,293,0
A01289,OPS_IT_A,P1,0,0,0,0,0
A01290,OPS_IT_A,P1,1,3,92,56,0
A01291,OPS_IT_A,P1,1,3,53,78,0
A01292,OPS_IT_A,P1,1,5,45,90,0
A01293,OPS_IT_A,P1,1,4,100,241,0
A01294,OPS_IT_A,P1,0,0,0,0,0
A01295,OPS_IT_A,P1,1,4,68,360,0
A01296,OPS_IT_A,P1,1,5,77,8,0
A01297,OPS_IT_A,P1,1,5,79,30,0
A01298,OPS_IT_A,P1,1,5,55,176,0
A01299,OPS_IT_A,P1,1,2,79,109,0
A01300,OPS_IT_A,P1,1,5,81,48,1
A01301,OPS_IT_A,P1,1,4,83,24,0
A01302,OPS_IT_A,P1,1,5,67,51,0
A01303,OPS_IT_A,P1,0,0,0,0,0
A01304,OPS_IT_A,P1,1,4,61,6,0
A01305,OPS_IT_A,P1,1,5,70,22,0
A01306,OPS_IT_A,P1,1,3,67,86,0
A01307,OPS_IT_A,P1,1,5,27,52,0
A01308,OPS_IT_A,P1,1,5,60,61,0
A01309,OPS_IT_A,P1,1,4,79,9,0
A01310,OPS_IT_A,P1,1,4,65,108,0
A01311,OPS_IT_A,P1,1,3,77,200,0
A01312,OPS_IT_A,P1,1,4,44,100,0
A01313,OPS_IT_A,P1,1,3,36,55,0
A01314,OPS_IT_A,P1,1,4,72,6,0
A01315,OPS_IT_A,P1,0,0,0,0,0
A01316,OPS_IT_A,P1,1,3,83,19,2
A01317,OPS_IT_A,P1,1,4,69,648,0
A01318,OPS_IT_A,P1,1,4,76,239,0
